round,avg_reward,avg_exam,avg_view,avg_like,global_ctr,global_lr,global_awt,w0_cos,w1_fresh,w2_lr,w3_ctr,w4_awt,w5_social
1,6.217858,0.293750,0.121875,0.068750,0.105394,0.053829,0.015920,0.166674,0.166950,0.166594,0.166594,0.166594,0.166594
2,7.998252,0.278125,0.162500,0.084375,0.111250,0.057384,0.027906,0.166544,0.167289,0.166500,0.166497,0.166534,0.166636
3,5.673178,0.300000,0.121875,0.059375,0.113544,0.059155,0.033095,0.166413,0.167488,0.166429,0.166446,0.166502,0.166722
4,7.335961,0.284375,0.146875,0.078125,0.116276,0.061250,0.041025,0.166176,0.167724,0.166341,0.166383,0.166501,0.166875
5,6.189130,0.243750,0.115625,0.068750,0.117533,0.062560,0.048437,0.165942,0.167881,0.166274,0.166341,0.166522,0.167039
6,9.532299,0.356250,0.187500,0.109375,0.120796,0.065258,0.053762,0.165573,0.168136,0.166162,0.166259,0.166606,0.167263
7,7.801690,0.328125,0.162500,0.081250,0.122874,0.066473,0.059142,0.165245,0.168295,0.166093,0.166189,0.166719,0.167459
8,9.780908,0.309375,0.175000,0.115625,0.125104,0.069055,0.064835,0.164814,0.168508,0.165995,0.166093,0.166887,0.167703
9,8.593855,0.296875,0.165625,0.093750,0.126542,0.069991,0.070456,0.164374,0.168633,0.165935,0.166013,0.167077,0.167968
10,7.283908,0.271875,0.153125,0.075000,0.127547,0.070252,0.073871,0.163971,0.168719,0.165908,0.165937,0.167279,0.168186
11,8.388634,0.303125,0.165625,0.090625,0.128520,0.070820,0.078409,0.163491,0.168808,0.165856,0.165865,0.167526,0.168453
12,5.494195,0.268750,0.100000,0.062500,0.127327,0.070768,0.079753,0.163145,0.168844,0.165835,0.165823,0.167708,0.168645
13,8.198727,0.293750,0.165625,0.087500,0.128000,0.070792,0.082758,0.162592,0.168879,0.165815,0.165745,0.168025,0.168945
14,8.377321,0.281250,0.168750,0.087500,0.128978,0.071385,0.086477,0.162082,0.168940,0.165765,0.165658,0.168355,0.169199
15,7.306210,0.265625,0.125000,0.087500,0.128876,0.072042,0.088592,0.161609,0.168948,0.165732,0.165592,0.168680,0.169439
16,8.891810,0.315625,0.171875,0.096875,0.129610,0.072530,0.090398,0.161021,0.168980,0.165680,0.165507,0.169080,0.169732
17,8.341705,0.325000,0.178125,0.084375,0.130691,0.072654,0.092549,0.160482,0.169024,0.165619,0.165427,0.169458,0.169990
18,7.603001,0.284375,0.131250,0.090625,0.130332,0.073252,0.092402,0.159961,0.169035,0.165571,0.165351,0.169840,0.170241
19,8.718953,0.284375,0.178125,0.093750,0.131836,0.073757,0.094575,0.159402,0.169062,0.165510,0.165242,0.170287,0.170498
20,7.747529,0.278125,0.146875,0.087500,0.132085,0.074100,0.095734,0.158869,0.169067,0.165469,0.165147,0.170708,0.170739
21,7.466218,0.290625,0.146875,0.081250,0.131899,0.073668,0.096716,0.158308,0.169007,0.165474,0.165055,0.171145,0.171012
22,8.971404,0.328125,0.159375,0.109375,0.132197,0.074992,0.097846,0.157741,0.169035,0.165402,0.164944,0.171609,0.171268
23,7.637707,0.296875,0.168750,0.078125,0.132985,0.074896,0.098722,0.157235,0.169045,0.165366,0.164837,0.172026,0.171492
24,7.643949,0.256250,0.137500,0.090625,0.133264,0.075737,0.101621,0.156770,0.169085,0.165281,0.164734,0.172433,0.171697
25,6.856647,0.300000,0.137500,0.071875,0.132779,0.075132,0.101524,0.156274,0.169064,0.165267,0.164638,0.172822,0.171933
26,7.514103,0.290625,0.150000,0.078125,0.132537,0.074958,0.101690,0.155747,0.169046,0.165235,0.164524,0.173273,0.172176
27,9.773356,0.312500,0.181250,0.112500,0.132878,0.075156,0.100407,0.155001,0.168993,0.165195,0.164402,0.173874,0.172534
28,9.171262,0.259375,0.150000,0.112500,0.132874,0.075846,0.098986,0.154295,0.168910,0.165196,0.164273,0.174470,0.172856
29,7.753973,0.293750,0.150000,0.084375,0.132903,0.075894,0.098990,0.153763,0.168890,0.165168,0.164173,0.174906,0.173099
30,7.869686,0.271875,0.134375,0.093750,0.132707,0.076299,0.101482,0.153193,0.168850,0.165139,0.164066,0.175397,0.173355
31,9.437483,0.284375,0.171875,0.106250,0.132962,0.076462,0.102262,0.152456,0.168799,0.165128,0.163941,0.175985,0.173692
32,9.897228,0.253125,0.175000,0.115625,0.133809,0.077281,0.103707,0.151733,0.168752,0.165088,0.163810,0.176605,0.174011
33,8.302525,0.300000,0.159375,0.093750,0.134055,0.077455,0.103836,0.151108,0.168738,0.165046,0.163714,0.177121,0.174273
34,9.939848,0.340625,0.206250,0.103125,0.135202,0.077513,0.105252,0.150390,0.168716,0.164988,0.163592,0.177729,0.174584
